ORF	         Acid 0m	        Acid 10m	        Acid 20m		Acid 40m	        Acid 60m	        Acid 80m		Acid 100m
YKL083W	          201.05	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL084W	          462.40	          234.70	          217.70	          248.00	          343.60	          263.60	          265.60
YKL085W	          612.80	         2312.40	         1287.40	         1076.50	         1002.70	          729.50	          788.40
YKL086W	            NULL	           92.80	            NULL	           56.60	           35.20	            NULL	            NULL
YKL087C	          349.70	          787.80	          581.60	          551.20	          527.30	          333.10	          412.80
YKL088W	          188.10	          216.50	          263.00	          143.90	          244.70	          173.70	          144.40
YKL089W	          116.30	           38.20	           91.50	           82.60	           95.60	           59.70	           71.70
YKL090W	           22.10	            NULL	           26.60	            0.00	           27.50	           30.10	            NULL
YKL091C	           51.80	          409.40	          280.20	          174.50	          215.10	          128.10	          121.90
YKL092C	           66.70	           89.20	           40.00	           53.50	           67.40	           48.30	           51.00
YKL093W	            NULL	            NULL	            4.50	            NULL	           16.00	            NULL	           11.20
YKL094W	          938.05	         1239.00	          695.60	          882.00	          707.20	          808.10	          859.40
YKL095W	           17.20	           52.80	           22.90	           38.20	           27.50	           33.50	           31.90
YKL096W	         1633.90	         5852.70	         4692.40	         3398.00	         3685.50	         2835.80	         3507.80
YKL097C	            NULL	            NULL	            NULL	            NULL	            NULL	            7.30	            NULL
YKL098W	          171.25	          140.10	          134.40	          148.50	          156.00	          139.50	          104.60
YKL099C	          830.95	          449.40	          417.40	          592.50	          772.80	          698.80	          549.50
YKL100C	          172.60	          300.20	          368.40	          252.60	          229.30	          202.10	          147.90
YKL101W	          263.05	          220.10	          238.50	          226.60	          339.80	          295.50	          237.90
YKL102C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL103C	           81.60	          587.60	          430.90	          408.80	          325.60	          214.70	          253.50
YKL104C	          253.05	          391.20	          456.60	          460.90	          538.90	          583.70	          372.90
YKL105C	          147.05	          245.60	          183.40	          189.80	          208.70	          164.50	          146.20
YKL106W	          290.50	          274.70	          127.00	          238.80	          261.40	          171.40	          206.80
YKL107W	            NULL	            NULL	            4.50	            NULL	            9.60	            0.00	            NULL
YKL108W	          126.90	          100.10	           96.40	           94.90	          108.50	           72.30	           90.80
YKL109W	           82.30	          176.50	           82.90	          131.60	          185.60	          390.10	           89.10
YKL110C	          363.40	          220.10	          156.40	          238.80	          296.10	          272.80	          168.70
YKL111C	          169.60	           71.00	           62.10	          105.60	           45.50	           46.10	           16.40
YKL112W	          540.60	          394.80	          499.50	          491.50	          691.80	          437.90	          499.30
YKL113C	          505.25	          365.70	          411.30	          539.00	          580.00	          345.70	          385.10
YKL114C	          303.45	          369.30	          353.70	          387.30	          388.60	          248.80	          277.70
YKL115C	          237.60	            NULL	            NULL	           10.60	            NULL	            NULL	            NULL
YKL116C	          106.40	           71.00	           59.60	          125.50	          132.90	           74.50	           92.50
YKL117W	         3328.50	         4561.00	         2972.10	         3610.90	         4065.80	         3203.70	         3307.00
YKL118W	            NULL	           16.40	            NULL	            NULL	            4.40	            NULL	            NULL
YKL119C	          264.30	          318.40	          201.80	          267.90	          288.40	          255.70	          289.90
YKL120W	         1993.75	         1133.40	          705.40	          304.70	          650.70	          621.30	          584.10
YKL121W	          199.70	          278.40	          253.20	           82.60	          204.80	          162.30	          227.50
YKL122C	          692.70	          544.00	          500.70	          427.20	          635.30	          549.60	          475.10
YKL123W	          273.10	          165.60	          188.30	           62.70	          143.20	          148.60	           87.30
YKL124W	           81.40	           45.50	           62.10	           38.20	           50.70	           33.50	           38.90
YKL125W	          380.25	          238.30	          199.30	          197.50	          270.40	          223.80	          218.90
YKL126W	          498.65	         1122.50	          886.70	          748.70	          594.20	          513.10	          549.50
YKL127W	          578.80	          653.10	          508.10	          583.40	          628.90	          461.80	          340.10
YKL128C	          671.15	          915.10	          609.80	          859.00	          864.00	          475.50	          646.40
YKL129C	           51.10	          260.20	          189.50	          140.80	          143.20	           88.20	          180.80
YKL130C	          146.30	          220.10	          134.40	          176.00	          275.50	          196.40	          231.00
YKL131W	           19.60	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL132C	          118.80	          227.40	           95.20	           79.50	           80.20	           99.60	           92.50
YKL133C	           28.60	            NULL	           63.30	            1.40	           39.10	            NULL	           37.10
YKL134C	           32.00	            NULL	           56.00	           55.00	           66.10	           35.80	           75.20
YKL135C	          579.65	          627.70	          536.30	          505.30	          596.70	          464.10	          437.00
YKL136W	           89.20	           81.90	           58.40	           59.60	           99.50	           67.70	            NULL
YKL137W	          174.60	          373.00	          477.50	          341.40	          451.50	          259.10	          239.70
YKL138C	          238.05	          409.40	          484.80	          411.80	          373.20	          330.80	          298.50
YKL139W	          108.65	          125.50	          123.40	           97.90	          139.30	           83.70	           76.90
YKL140W	          340.05	          747.70	          464.00	          485.40	          582.60	          284.10	          279.50
YKL141W	          223.75	          631.30	          303.50	          408.80	          441.30	          399.20	          392.00
YKL142W	          529.40	         1631.90	          949.20	          897.30	          959.10	          852.60	          748.60
YKL143W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL144C	          282.20	          187.40	           97.60	          179.10	          285.80	          231.70	          231.00
YKL145W	         2136.55	         2403.30	         2107.10	         2009.10	         2323.60	         1548.60	          743.40
YKL146W	          485.95	          482.10	          471.30	          652.30	          601.90	          443.60	            NULL
YKL147C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL148C	          176.60	          711.40	          473.80	          390.40	          308.90	          204.40	          334.90
YKL149C	          236.85	          212.90	          207.90	          217.40	          233.10	          126.90	          160.00
YKL150W	          333.75	         1162.50	          774.00	          614.00	          829.30	          638.40	          629.10
YKL151C	          302.70	         1049.80	          715.20	          852.90	          861.40	          493.70	          591.10
YKL152C	         9042.40	        16826.80	         9245.60	         8522.00	         6252.60	         6627.90	        10416.40
YKL153W	          119.05	          143.70	           52.30	           52.00	           95.60	           79.10	           87.30
YKL154W	          309.90	          296.60	          244.70	          251.10	          388.60	          301.20	          270.80
YKL155C	          131.10	          125.50	          152.80	          153.00	          156.00	           79.10	            NULL
YKL156W	         9058.65	         8097.70	         5357.80	         5373.50	         7033.80	         5544.60	         3404.00
YKL157W	         1270.90	         1631.90	         1719.90	         1505.20	         1470.40	         1081.50	         1112.10
YKL158W	            NULL	           89.20	           44.90	            NULL	            9.60	           29.00	            NULL
YKL159C	           66.70	           74.60	           87.80	           88.70	           82.80	           68.90	           80.40
YKL160W	          842.70	         1337.20	          691.90	         1102.50	         1046.40	          838.90	          913.00
YKL161C	            NULL	           56.40	            NULL	           16.80	            NULL	            7.30	            NULL
YKL162C	            NULL	           52.80	           30.20	           36.70	           22.40	           30.10	           12.90
YKL162C-A	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL163W	         1249.40	         1049.80	          899.00	          747.20	          721.40	          672.60	          456.00
YKL164C	         5343.55	         4721.10	         4220.70	         3693.60	         3725.30	         3566.00	         2335.90
YKL165C	          717.85	          551.30	          590.20	          568.00	          880.70	          530.20	            NULL
YKL166C	          196.10	          103.70	          100.10	          134.70	          148.30	          101.90	          106.40
YKL167C	          211.30	          296.60	          351.30	          257.20	          299.90	          216.90	          236.20
YKL168C	          137.55	          194.70	          163.80	          102.50	          139.30	          101.90	          127.10
YKL169C	          130.45	           81.90	           84.10	           85.70	           85.40	           98.50	           92.50
YKL170W	          234.60	          591.30	          307.10	          396.50	          389.90	          321.70	          369.50
YKL171W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL172W	         1306.50	          744.10	          531.40	          803.90	          974.50	         1002.90	          866.30
YKL173W	          170.55	          212.90	          172.40	          159.20	          174.00	          186.20	          111.60
YKL174C	          396.70	          420.30	          267.90	          358.20	          405.30	          306.90	            NULL
YKL175W	          544.50	          544.00	          502.00	          676.80	          680.20	          551.80	          244.80
YKL176C	          215.65	          180.10	          255.70	          160.70	          247.20	          215.80	          173.90
YKL177W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL178C	            4.80	            NULL	           10.60	            NULL	            NULL	            NULL	            NULL
YKL179C	          263.10	          278.40	          222.60	          232.70	          264.00	          240.90	          229.30
YKL180W	        13769.25	        13355.50	         8345.00	         8713.40	        10382.20	         9858.50	         9635.70
YKL181W	         2409.15	         1821.10	         1146.50	         1442.50	         1614.30	         1565.70	         1641.80
YKL182W	         2015.90	         2301.40	         2124.20	         2234.20	         2743.70	         2326.60	            NULL
YKL183W	          213.75	          267.50	          233.60	          203.60	          255.00	          186.20	          213.70
YKL184W	          276.05	          212.90	          265.50	          199.00	          292.20	          276.20	          161.80
YKL185W	          273.90	          336.60	          329.20	          361.30	          228.00	          232.90	          296.80
YKL186C	          258.20	          332.90	          169.90	          333.70	          419.40	          231.70	          244.80
YKL187C	           12.20	            NULL	            NULL	            7.60	            1.80	            0.00	            NULL
YKL188C	            NULL	            NULL	           22.90	           36.70	           17.30	           25.60	            NULL
YKL189W	          159.30	          129.20	          120.90	          140.80	          104.60	          153.10	          186.00
YKL190W	          795.90	         1060.70	          903.90	          782.40	          959.10	          693.10	          753.80
YKL191W	         1335.80	          638.60	          573.00	          736.50	          908.90	          845.70	          852.40
YKL192C	         2434.10	         3203.80	         2893.70	         2266.30	         2633.20	         2332.30	         2320.40
YKL193C	          124.05	          198.30	          182.20	          127.00	          174.00	          114.40	           78.70
YKL194C	           24.60	           85.50	           68.20	           30.50	           46.80	           23.30	            NULL
YKL195W	          403.15	          704.10	          831.60	          597.10	          572.30	          422.00	          281.20
YKL196C	         1227.75	         1402.70	         1085.20	         1021.30	         1497.40	          862.80	          790.10
YKL197C	           58.85	          107.40	           82.90	          110.20	           86.60	           50.60	           76.90
YKL198C	           22.10	            NULL	            7.00	           24.40	           10.80	           18.70	            NULL
YKL199C	          182.10	          143.70	          102.50	          156.10	          159.90	           82.50	          127.10
YKL201C	           99.85	          114.60	          103.80	           70.40	           91.80	          107.60	          151.40
YKL202W	            2.30	            NULL	           25.30	            NULL	            0.00	           13.00	            NULL
YKL203C	          310.55	          391.20	          345.10	          310.80	          310.20	          313.80	          374.70
YKL204W	          218.85	          256.50	          279.00	          223.50	          265.20	          257.90	          198.10
YKL205W	          233.80	          176.50	          139.30	          133.10	          158.60	          155.40	          163.50
YKL206C	          143.50	          169.20	          135.60	          157.60	          188.10	          157.70	            NULL
YKL207W	          491.45	          645.90	          506.90	          586.40	          594.20	          408.30	           64.80
YKL208W	           91.30	          161.90	          174.80	          140.80	          186.90	          104.20	          116.80
YKL209C	          901.85	          969.70	          777.70	          880.40	          911.50	          890.20	          845.50
YKL210W	         1372.50	         1646.50	         1582.70	         1326.10	         1783.90	         1310.50	         1103.40
YKL211C	          903.20	          791.40	          513.00	          735.00	          672.50	          460.70	          632.60
YKL212W	          160.25	          231.10	          174.80	          180.60	          186.90	          213.50	          163.50
YKL213C	          396.25	          496.70	          419.90	          509.90	          511.90	          330.80	          428.30
YKL214C	          314.45	          416.60	          265.50	          301.60	          319.20	          280.70	          269.10
YKL215C	          196.15	          245.60	          247.10	          156.10	          269.10	          220.40	          212.00
YKL216W	         3875.95	         2239.60	         2944.00	         3728.80	         3733.10	         2176.20	         1872.00
YKL217W	           84.10	           92.80	            0.00	            0.00	            0.00	            0.00	            0.00
YKL218C	           99.70	          103.70	          105.00	           96.40	          113.60	           76.80	           83.90
YKL219W	           70.95	          151.00	          109.90	           99.40	          118.80	           66.60	            NULL
YKL220C	           42.15	           45.50	           20.40	           19.80	           31.40	           22.10	            NULL
YKL221W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL222C	           34.70	            NULL	           22.90	           19.80	            NULL	           10.80	           45.80
YKL223W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKL224C	          314.20	          183.80	          163.80	          148.50	          147.00	          141.80	          135.80
YKL225W	          188.70	           38.20	           69.40	            6.00	           21.10	           90.50	           61.40
YKR001C	          369.65	          449.40	          413.70	          312.30	          326.90	          361.60	          295.00
YKR002W	          525.80	          605.80	          577.90	          520.60	          609.60	          522.20	          508.00
YKR003W	          102.85	          289.30	          270.40	          208.20	          202.30	          139.50	          146.20
YKR004C	           22.20	           20.00	           32.70	           29.00	           28.80	           18.70	           21.50
YKR005C	            NULL	            NULL	            7.00	            0.00	            1.80	            0.00	            NULL
YKR006C	          696.75	          769.60	          705.40	          581.80	          605.70	          535.90	          570.30
YKR007W	          394.95	          533.10	          443.20	          428.70	          476.00	          309.20	          359.10
YKR008W	          170.45	          187.40	          176.00	          150.00	          192.00	          170.20	          142.70
YKR009C	           39.50	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKR010C	          130.35	          140.10	          144.20	          108.60	          204.80	          145.20	          161.80
YKR011C	           84.10	          220.10	          188.30	          185.20	          132.90	           96.20	          106.40
YKR012C	           39.50	          132.80	           41.30	           42.80	           48.10	            NULL	           31.90
YKR013W	         1518.70	          846.00	          998.20	         1745.70	         2046.00	         1664.80	         1432.30
YKR014C	          602.65	          966.10	          676.00	          771.70	         1016.90	          740.90	          722.60
YKR015C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKR016W	          105.30	          223.80	          135.60	          146.90	          136.80	          105.30	          134.10
YKR017C	           54.30	           63.70	           78.00	           45.80	           52.00	           52.90	           68.30
YKR018C	          523.65	          682.30	          700.50	          577.20	          505.50	          493.70	          376.40
YKR019C	           41.20	           23.70	           56.00	           45.80	           54.50	           35.80	           52.70
YKR020W	           42.75	          103.70	           67.00	           27.50	           49.40	           35.80	           26.70
YKR021W	          166.85	          180.10	          165.00	          130.10	          184.30	          101.90	          137.50
YKR022C	           33.50	           52.80	           67.00	           62.70	           84.10	           50.60	           26.70
YKR023W	           98.65	          118.30	          116.00	           45.80	          104.60	          117.80	           92.50
YKR024C	          182.80	          143.70	           97.60	          194.40	          224.10	          213.50	          165.20
YKR025W	          511.95	          343.90	          286.30	          399.60	          464.40	          408.30	          364.30
YKR026C	          345.10	          365.70	          353.70	          361.30	          379.60	          326.30	          258.70
YKR027W	            NULL	           49.10	           40.00	           41.30	           50.70	           47.20	           33.70
YKR028W	          294.15	          482.10	          329.20	          349.10	          347.50	          305.80	          303.70
YKR029C	          248.65	          245.60	          287.50	          174.50	          212.60	          201.00	          186.00
YKR030W	          259.90	          332.90	          270.40	          258.70	          292.20	          265.90	          270.80
YKR031C	          130.20	          154.70	          146.60	          101.00	          165.00	          129.20	          121.90
YKR032W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKR033C	            NULL	            NULL	            NULL	            NULL	            NULL	            0.00	            NULL
YKR034W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKR035C	          111.30	          147.40	          106.20	          102.50	          105.90	            NULL	            NULL
YKR035W-A	          706.90	         1374.90	          495.60	         1039.40	            NULL	            NULL	            NULL
YKR036C	          224.05	          165.60	          192.00	          298.50	          233.10	          182.80	          184.30
YKR037C	          135.70	           89.20	          103.80	          116.30	          117.50	           88.20	           96.00
YKR038C	          467.70	          405.70	          368.40	          451.70	          484.90	          357.00	          400.60
YKR039W	          522.60	          765.90	          573.00	          488.40	          630.10	          570.10	          637.80
YKR040C	          301.60	            NULL	            NULL	            4.50	            NULL	            NULL	            NULL
YKR041W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKR042W	         8875.35	         7286.30	         6097.80	         7002.90	         6922.10	         7531.20	         7352.50
YKR043C	         1106.90	         1253.50	          948.00	         1076.50	         1196.80	         1128.20	          999.60
YKR044W	           68.20	            NULL	           18.00	           58.10	           31.40	            NULL	           14.60
YKR045C	            NULL	            NULL	            NULL	           19.80	            NULL	            NULL	            NULL
YKR046C	            NULL	          351.10	          288.80	          255.60	          298.60	          179.30	          149.60
YKR047W	          163.60	           74.60	           60.90	           55.00	           87.90	           99.60	            NULL
YKR048C	         1855.95	         2778.10	         2199.00	         2551.20	         2486.70	         1784.40	         1894.50
YKR049C	          144.20	          598.60	          528.90	          427.20	          474.70	          272.80	          322.70
YKR050W	           68.05	          169.20	          144.20	          134.70	          166.30	          126.90	          137.50
YKR051W	          115.00	          121.90	          124.60	          104.00	          118.80	           81.40	          137.50
YKR052C	          153.70	          154.70	          130.70	          145.40	          120.00	           74.50	          141.00
YKR053C	           64.20	            NULL	            NULL	           33.60	           53.20	           52.90	            NULL
YKR054C	           55.80	          100.10	          102.50	           79.50	           95.60	          148.60	           76.90
YKR055W	           90.25	           85.50	           76.80	          162.20	          100.80	           67.70	           73.50
YKR056W	          330.35	          194.70	          154.00	          264.80	          288.40	          313.80	          282.90
YKR057W	        30105.20	        35747.60	        23158.60	        21938.30	        28562.80	        24246.70	        24564.10
YKR058W	           59.65	           78.20	           87.80	           82.60	           58.40	           30.10	           57.90
YKR059W	         6344.05	         5434.30	         4353.00	         3817.60	         4847.00	         4645.80	         4139.70
YKR060W	          330.35	          158.30	          237.30	          234.20	          333.30	          292.10	          258.70
YKR061W	          163.90	          227.40	          130.70	          189.80	          239.50	          113.30	          139.30
YKR062W	          351.35	          242.00	          283.90	          251.10	          243.40	          204.40	          244.80
YKR063C	           86.25	          136.50	           94.00	           71.90	           84.10	          121.30	           97.70
YKR064W	           91.25	           89.20	           82.90	           88.70	           86.60	           82.50	           80.40
YKR065C	          510.50	          594.90	          506.90	          577.20	          538.90	          369.60	          435.30
YKR066C	          895.85	         2199.60	         1492.00	         1246.40	         1149.20	          981.30	         1177.90
YKR067W	          239.45	          227.40	          225.10	          153.00	          131.60	          128.10	          144.40
YKR068C	          427.45	          551.30	          519.10	          493.00	          509.40	          402.60	          414.50
YKR069W	          143.45	          216.50	          218.90	          133.10	          150.90	          133.80	          135.80
YKR070W	          386.80	          522.20	          451.70	          310.80	          477.20	          301.20	          341.80
YKR071C	          672.50	          434.80	          342.70	          338.30	          452.80	          404.90	          291.60
YKR072C	          303.85	          292.90	          217.70	          234.20	          265.20	          212.40	          179.10
YKR073C	            NULL	            NULL	            NULL	            NULL	           39.10	           30.10	           42.30
YKR074W	          975.50	         1173.50	         1099.90	         1127.00	         1316.20	          845.70	          997.80
YKR075C	          198.10	          118.30	          106.20	           93.30	          132.90	          204.40	           63.10
YKR076W	           69.20	          158.30	          184.60	          156.10	          143.20	           98.50	          104.60
YKR077W	          127.30	          118.30	          166.20	          238.80	          199.70	           89.40	          192.90
YKR078W	           27.10	           60.00	           18.00	           41.30	           10.80	           14.20	           26.70
YKR079C	          176.70	          129.20	           92.70	          104.00	          118.80	          155.40	          125.40
YKR080W	          952.05	          609.50	          602.40	          428.70	          504.20	          612.20	          669.00
YKR081C	         1222.50	          747.70	          591.40	          912.60	          932.10	         1077.00	          999.60
YKR082W	          471.55	          445.70	          335.30	          355.20	          429.70	          344.50	          438.70
YKR083C	          220.30	          172.80	           98.90	          165.30	          168.90	           85.90	          151.40
YKR084C	          359.20	          343.90	          337.80	          333.70	          379.60	          251.10	          231.00
YKR085C	          527.75	          685.90	          644.10	          571.10	          740.60	          471.00	          528.70
YKR086W	          102.85	           67.30	           89.00	           84.10	          131.60	          107.60	          108.10
YKR087C	          255.20	          238.30	          254.50	          243.40	          278.10	          230.60	          199.80
YKR088C	          183.20	          165.60	          196.90	          133.10	          188.10	          179.30	          134.10
YKR089C	          278.55	          478.50	          487.30	          372.00	          420.70	          320.60	          357.40
YKR090W	           64.20	           78.20	           82.90	           53.50	           73.80	           44.90	           63.10
YKR091W	           42.40	          282.00	          193.20	          153.00	           98.20	           67.70	           85.60
YKR092C	          187.55	          143.70	            NULL	           99.40	           78.90	          171.40	           51.00
YKR093W	          550.40	          496.70	          613.50	          468.50	          477.20	          576.90	          589.30
YKR094C	        10497.65	        12031.10	         7166.30	         5898.70	         7482.20	         7731.70	         7849.30
YKR095W	          234.60	          300.20	          173.60	          143.90	          203.60	          178.20	          206.80
YKR096W	          214.00	          212.90	          237.30	           74.90	          224.10	          166.80	          220.60
YKR097W	            NULL	            NULL	           22.90	           10.60	           18.50	            7.30	            NULL
YKR098C	           47.70	          121.90	          100.10	           67.30	           59.70	           51.80	           66.60
YKR099W	          247.25	          187.40	          131.90	          179.10	          238.30	          216.90	          187.70
YKR100C	          320.15	          329.30	          283.90	          297.00	          308.90	          201.00	          237.90
YKR101W	           46.90	           38.20	           29.00	           16.80	           30.10	           10.80	           30.20
YKR102W	           34.50	           52.80	           51.10	           22.90	           44.20	           43.80	           44.00
YKR103W	            NULL	            NULL	            NULL	            NULL	           18.50	            8.50	           11.20
YKR104W	           81.00	            NULL	           27.80	            7.60	           27.50	           11.90	           30.20
YKR105C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YKR106W	          147.80	          172.80	          128.30	           82.60	           95.60	          152.00	           75.20
YLL001W	          116.30	          176.50	          180.90	          148.50	          176.60	          119.00	           99.40
YLL002W	          133.60	          103.70	          134.40	          133.10	          145.70	          117.80	          147.90
YLL003W	          143.30	          165.60	          133.20	          183.70	          149.60	          120.10	          116.80
YLL004W	          144.30	          132.80	          122.10	          150.00	          170.20	          117.80	          151.40
YLL005C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLL006W	            NULL	            NULL	           48.60	           48.90	           19.80	           25.60	           11.20
YLL007C	           65.10	            NULL	           64.50	           81.10	           99.50	           73.40	           70.00
YLL008W	          751.00	          376.60	          335.30	          537.40	          684.10	          748.90	          553.00
YLL009C	          743.95	         1559.20	         1574.10	         1215.80	         1187.80	          873.10	         1058.40
YLL010C	          143.95	          180.10	          119.70	          113.20	          157.30	          129.20	          123.70
YLL011W	          346.50	          176.50	          182.20	          246.50	          285.80	          268.20	          302.00
YLL012W	          226.40	          143.70	          157.70	          223.50	          217.70	          173.70	          163.50
YLL013C	           12.20	            NULL	            NULL	            NULL	            NULL	            0.00	            NULL
YLL014W	         1017.90	         1118.90	          793.60	          771.70	          980.90	          677.10	          868.00
YLL015W	          207.80	          278.40	          238.50	          157.60	          237.00	          161.10	          212.00
YLL016W	            NULL	            NULL	            NULL	            NULL	           17.30	            NULL	            NULL
YLL017W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLL018C	         1263.50	         1635.60	         1468.70	         1261.80	         1571.90	         1354.90	         1172.70
YLL018C-A	          234.75	          374.90	            NULL	          248.50	            NULL	            NULL	            NULL
YLL019C	           69.50	          125.50	          124.60	           90.30	          144.50	           79.10	           85.60
YLL020C	          233.60	          533.10	          477.50	          421.00	          592.90	          410.60	          404.10
YLL021W	          306.00	          285.60	          239.80	          306.20	          401.40	          300.10	          319.30
YLL022C	          374.15	          274.70	          225.10	          375.10	          410.40	          310.30	          327.90
YLL023C	          467.40	          700.40	          887.90	          764.10	          664.80	          617.90	          561.60
YLL024C	        10988.65	        15556.90	        10949.90	        11252.40	         9658.80	         6982.20	         7336.90
YLL025W	         1318.20	         1195.30	         1161.20	          901.90	         1088.80	         1173.80	         1181.30
YLL026W	         1049.70	         3949.70	         3124.10	         1771.70	         1358.60	          802.40	         1222.90
YLL027W	          548.90	          693.20	          408.80	          539.00	          560.80	          498.30	          488.90
YLL028W	          430.20	         1184.40	          862.20	          606.30	          731.60	          637.30	          714.00
YLL029W	          323.15	          402.10	          423.60	          367.40	          396.30	          320.60	          315.80
YLL030C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLL031C	          508.15	          525.80	          504.40	          499.10	          699.50	          534.80	          528.70
YLL032C	           60.25	            NULL	           51.10	           48.90	           54.50	           47.20	           40.60
YLL033W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLL034C	          635.75	          245.60	          280.20	          416.40	          502.90	          498.30	          405.80
YLL035W	          106.40	           34.60	           63.30	          113.20	           93.10	          119.00	           92.50
YLL036C	          387.00	          365.70	          290.00	          384.30	          379.60	          292.10	          289.90
YLL037W	           59.70	            NULL	           14.30	            NULL	            NULL	            NULL	            NULL
YLL038C	           86.80	          107.40	           97.60	           82.60	           72.50	           93.90	           57.90
YLL039C	          377.95	         1584.60	         1560.60	         1021.30	         1036.10	          539.30	          712.20
YLL040C	          275.75	          744.10	          624.50	          509.90	          500.40	          406.00	          506.20
YLL041C	          153.40	          656.80	          432.10	          286.30	          222.80	          222.60	          314.10
YLL042C	          111.30	           71.00	           46.20	           47.40	          102.10	           60.90	           87.30
YLL043W	          552.35	          354.80	          392.90	          324.60	          442.50	          361.60	          381.60
YLL044W	           81.20	           67.30	           89.00	           42.80	           45.50	           43.80	           38.90
YLL045C	         4548.45	         3724.10	         3303.00	         2335.20	         3247.40	         2950.80	         2947.00
YLL046C	            NULL	            NULL	            NULL	            NULL	           14.70	            NULL	            NULL
YLL047W	          110.90	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLL048C	          476.75	          769.60	          525.20	          542.00	          672.50	          664.60	          679.30
YLL049W	          143.60	          169.20	          123.40	          101.00	          123.90	           98.50	          120.20
YLL050C	         5238.35	         6293.00	         4905.60	         4805.30	         4884.30	         4339.40	         4562.00
YLL051C	          327.70	          242.00	          214.00	          424.10	          370.60	          305.80	          324.50
YLL052C	           34.50	            NULL	           26.60	           38.20	           63.50	            NULL	            NULL
YLL053C	          262.30	          161.90	          125.80	          142.30	          183.00	          160.00	          135.80
YLL054C	           44.00	            NULL	            3.30	            NULL	            NULL	            NULL	            NULL
YLL055W	          201.10	          158.30	          133.20	           85.70	          139.30	          114.40	          113.30
YLL056C	           81.85	          107.40	           80.50	           82.60	           49.40	           56.30	           61.40
YLL057C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	           16.40
YLL058W	          141.65	          212.90	          161.30	          185.20	          212.60	          125.80	          120.20
YLL059C	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLL060C	           61.45	          129.20	          118.50	           94.90	           86.60	           49.50	           64.80
YLL061W	          169.10	            NULL	           36.40	            0.00	           21.10	           43.80	           26.70
YLL062C	           58.35	           45.50	           67.00	           15.20	            0.00	           10.80	           16.40
YLL063C	           17.20	           89.20	           18.00	           24.40	           23.70	            3.90	           11.20
YLL064C	          860.45	          911.50	          766.60	         1275.50	          978.30	          734.10	          772.80
YLL065W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLL066C	         2589.50	         4222.60	         3660.70	         3832.90	         4245.70	         3255.00	         3630.70
YLL067C	         1990.45	         2814.50	         2787.10	         2999.90	         3216.50	         2260.50	         2455.40
YLR001C	          242.80	          358.40	          323.10	          309.20	          359.00	          226.10	          295.00
YLR002C	          267.30	          103.70	          122.10	          136.20	          183.00	          196.40	          139.30
YLR003C	          377.10	          205.60	          254.50	          254.10	          416.80	          384.40	          286.40
YLR004C	           22.10	            NULL	            NULL	            3.00	            8.30	            NULL	            NULL
YLR005W	          445.65	          354.80	          378.20	          398.10	          378.30	          295.50	          336.60
YLR006C	          103.90	          202.00	          111.10	            NULL	           58.40	           46.10	           78.70
YLR007W	          116.95	           96.40	           87.80	           78.00	          108.50	           93.90	          104.60
YLR008C	          457.70	          613.10	          584.10	          460.90	          553.00	          455.00	          549.50
YLR009W	         1042.80	          718.60	          581.60	          730.40	          983.50	          887.90	          855.90
YLR010C	           91.50	           71.00	           48.60	           55.00	           69.90	            NULL	           61.40
YLR011W	           71.70	           71.00	           67.00	           65.80	           68.70	           40.40	           33.70
YLR012C	            NULL	            NULL	            0.00	            NULL	            NULL	            NULL	            NULL
YLR013W	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL	            NULL
YLR014C	            NULL	            9.10	            NULL	           18.30	           34.00	           23.30	           33.70
YLR015W	          130.45	           78.20	          103.80	           97.90	          109.80	           98.50	           76.90
YLR016C	          224.80	          256.50	          255.70	          274.00	          279.40	          169.10	          191.20
